date,item,sales
2015-12-19,68757,53
2015-12-20,68757,64
2015-12-21,68757,37
2015-12-22,68757,45
2015-12-23,68757,44
2015-12-24,68757,65
2015-12-25,68757,49
2015-12-26,68757,73
2015-12-27,68757,62
2015-12-28,68757,42
2015-12-29,68757,52
2015-12-30,68757,38
2015-12-31,68757,55
2016-01-01,68757,66
2016-01-02,68757,58
2016-01-03,68757,79
2016-01-04,68757,40
2016-01-05,68757,63
2016-01-06,68757,44
2016-01-07,68757,71
2016-01-08,68757,60
2016-01-09,68757,72
2016-01-10,68757,77
2016-01-11,68757,47
2016-01-12,68757,40
2016-01-13,68757,51
2016-01-14,68757,55
2016-01-15,68757,72
2016-01-16,68757,72
2016-01-17,68757,57
2016-01-18,68757,33
2016-01-19,68757,34
2016-01-20,68757,42
2016-01-21,68757,45
2016-01-22,68757,65
2016-01-23,68757,56
2016-01-24,68757,58
2016-01-25,68757,31
2016-01-26,68757,36
2016-01-27,68757,59
2016-01-28,68757,38
2016-01-29,68757,46
2016-01-30,68757,58
2016-01-31,68757,64
2016-02-01,68757,48
2016-02-02,68757,61
2016-02-03,68757,56
2016-02-04,68757,66
2016-02-05,68757,66
2016-02-06,68757,
2016-02-07,68757,74
2016-02-08,68757,34
2016-02-09,68757,55
2016-02-10,68757,73
2016-02-11,68757,74
2016-02-12,68757,77
2016-02-13,68757,65
2016-02-14,68757,82
2016-02-15,68757,52
2016-02-16,68757,45
2016-02-17,68757,63
2016-02-18,68757,73
2016-02-19,68757,70
2016-02-20,68757,63
2016-02-21,68757,59
2016-02-22,68757,50
2016-02-23,68757,72
2016-02-24,68757,60
2016-02-25,68757,53
2016-02-26,68757,63
2016-02-27,68757,78
2016-02-28,68757,67
2016-02-29,68757,48
2016-03-01,68757,68
2016-03-02,68757,55
2016-03-03,68757,
2016-03-04,68757,81
2016-03-05,68757,83
2016-03-06,68757,90
2016-03-07,68757,65
2016-03-08,68757,71
2016-03-09,68757,62
2016-03-10,68757,81
2016-03-11,68757,76
2016-03-12,68757,80
2016-03-13,68757,68
2016-03-14,68757,62
2016-03-15,68757,60
2016-03-16,68757,55
2016-03-17,68757,75
2016-03-18,68757,85
2016-03-19,68757,80
2016-03-20,68757,78
2016-03-21,68757,50
2016-03-22,68757,61
2016-03-23,68757,65
2016-03-24,68757,80
2016-03-25,68757,66
2016-03-26,68757,75
2016-03-27,68757,94
2016-03-28,68757,62
2016-03-29,68757,68
2016-03-30,68757,67
2016-03-31,68757,84
2016-04-01,68757,77
2016-04-02,68757,104
2016-04-03,68757,92
2016-04-04,68757,82
2016-04-05,68757,63
2016-04-06,68757,77
2016-04-07,68757,87
2016-04-08,68757,84
2016-04-09,68757,
2016-04-10,68757,105
2016-04-11,68757,
2016-04-12,68757,81
2016-04-13,68757,64
2016-04-14,68757,93
2016-04-15,68757,80
2016-04-16,68757,108
2016-04-17,68757,100
2016-04-18,68757,80
2016-04-19,68757,75
2016-04-20,68757,69
2016-04-21,68757,82
2016-04-22,68757,84
2016-04-23,68757,85
2016-04-24,68757,86
2016-04-25,68757,81
2016-04-26,68757,77
2016-04-27,68757,67
2016-04-28,68757,78
2016-04-29,68757,110
2016-04-30,68757,113
2016-05-01,68757,107
2016-05-02,68757,68
2016-05-03,68757,78
2016-05-04,68757,71
2016-05-05,68757,79
2016-05-06,68757,101
2016-05-07,68757,99
2016-05-08,68757,98
2016-05-09,68757,61
2016-05-10,68757,78
2016-05-11,68757,74
2016-05-12,68757,80
2016-05-13,68757,93
2016-05-14,68757,79
2016-05-15,68757,97
2016-05-16,68757,88
2016-05-17,68757,75
2016-05-18,68757,77
2016-05-19,68757,98
2016-05-20,68757,92
2016-05-21,68757,98
2016-05-22,68757,119
2016-05-23,68757,87
2016-05-24,68757,84
2016-05-25,68757,71
2016-05-26,68757,88
2016-05-27,68757,100
2016-05-28,68757,109
2016-05-29,68757,130
2016-05-30,68757,68
2016-05-31,68757,84
2016-06-01,68757,99
2016-06-02,68757,94
2016-06-03,68757,90
2016-06-04,68757,109
2016-06-05,68757,107
2016-06-06,68757,72
2016-06-07,68757,83
2016-06-08,68757,97
2016-06-09,68757,91
2016-06-10,68757,101
2016-06-11,68757,95
2016-06-12,68757,118
2016-06-13,68757,77
2016-06-14,68757,84
2016-06-15,68757,72
2016-06-16,68757,98
2016-06-17,68757,101
2016-06-18,68757,83
2016-06-19,68757,128
2016-06-20,68757,73
2016-06-21,68757,99
2016-06-22,68757,82
2016-06-23,68757,81
2016-06-24,68757,81
2016-06-25,68757,126
2016-06-26,68757,
2016-06-27,68757,79
2016-06-28,68757,92
2016-06-29,68757,78
2016-06-30,68757,95
2016-07-01,68757,120
2016-07-02,68757,116
2016-07-03,68757,112
2016-07-04,68757,67
2016-07-05,68757,94
2016-07-06,68757,90
2016-07-07,68757,111
2016-07-08,68757,
2016-07-09,68757,105
2016-07-10,68757,96
2016-07-11,68757,85
2016-07-12,68757,87
2016-07-13,68757,90
2016-07-14,68757,91
2016-07-15,68757,107
2016-07-16,68757,105
2016-07-17,68757,116
2016-07-18,68757,71
2016-07-19,68757,93
2016-07-20,68757,89
2016-07-21,68757,99
2016-07-22,68757,119
2016-07-23,68757,96
2016-07-24,68757,118
2016-07-25,68757,77
2016-07-26,68757,107
2016-07-27,68757,93
2016-07-28,68757,107
2016-07-29,68757,104
2016-07-30,68757,127
2016-07-31,68757,102
2016-08-01,68757,62
2016-08-02,68757,81
2016-08-03,68757,92
2016-08-04,68757,70
2016-08-05,68757,70
2016-08-06,68757,103
2016-08-07,68757,114
2016-08-08,68757,63
2016-08-09,68757,75
2016-08-10,68757,89
2016-08-11,68757,85
2016-08-12,68757,105
2016-08-13,68757,99
2016-08-14,68757,96
2016-08-15,68757,72
2016-08-16,68757,89
2016-08-17,68757,92
2016-08-18,68757,89
2016-08-19,68757,93
2016-08-20,68757,116
2016-08-21,68757,119
2016-08-22,68757,56
2016-08-23,68757,95
2016-08-24,68757,80
2016-08-25,68757,94
2016-08-26,68757,87
2016-08-27,68757,96
2016-08-28,68757,78
2016-08-29,68757,64
2016-08-30,68757,83
2016-08-31,68757,78
2016-09-01,68757,81
2016-09-02,68757,81
2016-09-03,68757,103
2016-09-04,68757,91
2016-09-05,68757,61
2016-09-06,68757,76
2016-09-07,68757,72
2016-09-08,68757,87
2016-09-09,68757,101
2016-09-10,68757,82
2016-09-11,68757,91
2016-09-12,68757,56
2016-09-13,68757,81
2016-09-14,68757,107
2016-09-15,68757,77
2016-09-16,68757,86
2016-09-17,68757,97
2016-09-18,68757,94
2016-09-19,68757,79
2016-09-20,68757,82
2016-09-21,68757,73
2016-09-22,68757,73
2016-09-23,68757,100
2016-09-24,68757,75
2016-09-25,68757,125
2016-09-26,68757,64
2016-09-27,68757,78
2016-09-28,68757,80
2016-09-29,68757,73
2016-09-30,68757,93
2016-10-01,68757,70
2016-10-02,68757,101
2016-10-03,68757,57
2016-10-04,68757,73
2016-10-05,68757,80
2016-10-06,68757,60
2016-10-07,68757,87
2016-10-08,68757,85
2016-10-09,68757,96
2016-10-10,68757,62
2016-10-11,68757,82
2016-10-12,68757,98
2016-10-13,68757,73
2016-10-14,68757,81
2016-10-15,68757,94
2016-10-16,68757,99
2016-10-17,68757,58
2016-10-18,68757,
2016-10-19,68757,82
2016-10-20,68757,72
2016-10-21,68757,89
2016-10-22,68757,80
2016-10-23,68757,76
2016-10-24,68757,54
2016-10-25,68757,68
2016-10-26,68757,85
2016-10-27,68757,
2016-10-28,68757,86
2016-10-29,68757,92
2016-10-30,68757,89
2016-10-31,68757,71
2016-11-01,68757,78
2016-11-02,68757,75
2016-11-03,68757,73
2016-11-04,68757,88
2016-11-05,68757,102
2016-11-06,68757,105
2016-11-07,68757,65
2016-11-08,68757,90
2016-11-09,68757,94
2016-11-10,68757,83
2016-11-11,68757,105
2016-11-12,68757,104
2016-11-13,68757,113
2016-11-14,68757,61
2016-11-15,68757,81
2016-11-16,68757,82
2016-11-17,68757,76
2016-11-18,68757,74
2016-11-19,68757,111
2016-11-20,68757,98
2016-11-21,68757,70
2016-11-22,68757,68
2016-11-23,68757,86
2016-11-24,68757,112
2016-11-25,68757,94
2016-11-26,68757,90
2016-11-27,68757,94
2016-11-28,68757,76
2016-11-29,68757,71
2016-11-30,68757,85
2016-12-01,68757,53
2016-12-02,68757,58
2016-12-03,68757,69
2016-12-04,68757,72
2016-12-05,68757,56
2016-12-06,68757,48
2016-12-07,68757,42
2016-12-08,68757,57
2016-12-09,68757,61
2016-12-10,68757,86
2016-12-11,68757,62
2016-12-12,68757,59
2016-12-13,68757,61
2016-12-14,68757,61
2016-12-15,68757,62
2016-12-16,68757,46
2016-12-17,68757,50
2016-12-18,68757,73
2016-12-19,68757,62
2016-12-20,68757,69
2016-12-21,68757,55
2016-12-22,68757,64
2016-12-23,68757,68
2016-12-24,68757,69
2016-12-25,68757,75
2016-12-26,68757,47
2016-12-27,68757,63
2016-12-28,68757,66
2016-12-29,68757,71
2016-12-30,68757,75
2016-12-31,68757,58
2017-01-01,68757,54
2017-01-02,68757,43
2017-01-03,68757,37
2017-01-04,68757,43
2017-01-05,68757,70
2017-01-06,68757,56
2017-01-07,68757,60
2017-01-08,68757,77
2017-01-09,68757,37
2017-01-10,68757,63
2017-01-11,68757,64
2017-01-12,68757,51
2017-01-13,68757,46
2017-01-14,68757,60
2017-01-15,68757,58
2017-01-16,68757,50
2017-01-17,68757,54
2017-01-18,68757,46
2017-01-19,68757,55
2017-01-20,68757,65
2017-01-21,68757,57
2017-01-22,68757,69
2017-01-23,68757,48
2017-01-24,68757,49
2017-01-25,68757,54
2017-01-26,68757,43
2017-01-27,68757,70
2017-01-28,68757,69
2017-01-29,68757,73
2017-01-30,68757,36
2017-01-31,68757,57
2017-02-01,68757,57
2017-02-02,68757,62
2017-02-03,68757,64
2017-02-04,68757,60
2017-02-05,68757,73
2017-02-06,68757,40
2017-02-07,68757,71
2017-02-08,68757,59
2017-02-09,68757,51
2017-02-10,68757,72
2017-02-11,68757,70
2017-02-12,68757,67
2017-02-13,68757,
2017-02-14,68757,73
2017-02-15,68757,52
2017-02-16,68757,54
2017-02-17,68757,60
2017-02-18,68757,71
2017-02-19,68757,76
2017-02-20,68757,44
2017-02-21,68757,56
2017-02-22,68757,50
2017-02-23,68757,58
2017-02-24,68757,53
2017-02-25,68757,65
2017-02-26,68757,84
2017-02-27,68757,51
2017-02-28,68757,54
2017-03-01,68757,75
2017-03-02,68757,77
2017-03-03,68757,81
2017-03-04,68757,85
2017-03-05,68757,98
2017-03-06,68757,58
2017-03-07,68757,71
2017-03-08,68757,59
2017-03-09,68757,65
2017-03-10,68757,74
2017-03-11,68757,95
2017-03-12,68757,89
2017-03-13,68757,55
2017-03-14,68757,70
2017-03-15,68757,78
2017-03-16,68757,85
2017-03-17,68757,61
2017-03-18,68757,83
2017-03-19,68757,80
2017-03-20,68757,53
2017-03-21,68757,65
2017-03-22,68757,58
2017-03-23,68757,58
2017-03-24,68757,84
2017-03-25,68757,78
2017-03-26,68757,114
2017-03-27,68757,64
2017-03-28,68757,71
2017-03-29,68757,66
2017-03-30,68757,68
2017-03-31,68757,89
2017-04-01,68757,125
2017-04-02,68757,116
2017-04-03,68757,66
2017-04-04,68757,77
2017-04-05,68757,69
2017-04-06,68757,87
2017-04-07,68757,96
2017-04-08,68757,97
2017-04-09,68757,80
2017-04-10,68757,73
2017-04-11,68757,83
2017-04-12,68757,76
2017-04-13,68757,70
2017-04-14,68757,68
2017-04-15,68757,101
2017-04-16,68757,99
2017-04-17,68757,61
2017-04-18,68757,80
2017-04-19,68757,72
2017-04-20,68757,107
2017-04-21,68757,89
2017-04-22,68757,93
2017-04-23,68757,103
2017-04-24,68757,62
2017-04-25,68757,
2017-04-26,68757,81
2017-04-27,68757,93
2017-04-28,68757,91
2017-04-29,68757,105
2017-04-30,68757,103
2017-05-01,68757,75
2017-05-02,68757,87
2017-05-03,68757,86
2017-05-04,68757,96
2017-05-05,68757,104
2017-05-06,68757,114
2017-05-07,68757,
2017-05-08,68757,90
2017-05-09,68757,86
2017-05-10,68757,68
2017-05-11,68757,93
2017-05-12,68757,104
2017-05-13,68757,100
2017-05-14,68757,116
2017-05-15,68757,52
2017-05-16,68757,105
2017-05-17,68757,77
2017-05-18,68757,
2017-05-19,68757,89
2017-05-20,68757,99
2017-05-21,68757,100
2017-05-22,68757,65
2017-05-23,68757,85
2017-05-24,68757,78
2017-05-25,68757,77
2017-05-26,68757,108
2017-05-27,68757,106
2017-05-28,68757,110
2017-05-29,68757,68
2017-05-30,68757,97
2017-05-31,68757,91
2017-06-01,68757,101
2017-06-02,68757,89
2017-06-03,68757,124
2017-06-04,68757,126
2017-06-05,68757,80
2017-06-06,68757,92
2017-06-07,68757,81
2017-06-08,68757,117
2017-06-09,68757,109
2017-06-10,68757,95
2017-06-11,68757,123
2017-06-12,68757,87
2017-06-13,68757,71
2017-06-14,68757,83
2017-06-15,68757,98
2017-06-16,68757,113
2017-06-17,68757,102
2017-06-18,68757,117
2017-06-19,68757,74
2017-06-20,68757,70
2017-06-21,68757,
2017-06-22,68757,96
2017-06-23,68757,95
2017-06-24,68757,
2017-06-25,68757,117
2017-06-26,68757,84
2017-06-27,68757,88
2017-06-28,68757,82
2017-06-29,68757,99
2017-06-30,68757,97
2017-07-01,68757,129
2017-07-02,68757,139
2017-07-03,68757,72
2017-07-04,68757,101
2017-07-05,68757,103
2017-07-06,68757,89
2017-07-07,68757,106
2017-07-08,68757,126
2017-07-09,68757,123
2017-07-10,68757,62
2017-07-11,68757,96
2017-07-12,68757,104
2017-07-13,68757,100
2017-07-14,68757,103
2017-07-15,68757,115
2017-07-16,68757,143
2017-07-17,68757,80
2017-07-18,68757,98
2017-07-19,68757,104
2017-07-20,68757,89
2017-07-21,68757,126
2017-07-22,68757,125
2017-07-23,68757,104
2017-07-24,68757,87
2017-07-25,68757,106
2017-07-26,68757,103
2017-07-27,68757,122
2017-07-28,68757,113
2017-07-29,68757,100
2017-07-30,68757,121
2017-07-31,68757,91
2017-08-01,68757,81
2017-08-02,68757,97
2017-08-03,68757,87
2017-08-04,68757,83
2017-08-05,68757,92
2017-08-06,68757,111
2017-08-07,68757,82
2017-08-08,68757,91
2017-08-09,68757,89
2017-08-10,68757,93
2017-08-11,68757,98
2017-08-12,68757,110
2017-08-13,68757,92
2017-08-14,68757,84
2017-08-15,68757,
2017-08-16,68757,66
2017-08-17,68757,101
2017-08-18,68757,94
2017-08-19,68757,94
2017-08-20,68757,113
2017-08-21,68757,68
2017-08-22,68757,75
2017-08-23,68757,83
2017-08-24,68757,78
2017-08-25,68757,84
2017-08-26,68757,113
2017-08-27,68757,119
2017-08-28,68757,74
2017-08-29,68757,83
2017-08-30,68757,100
2017-08-31,68757,93
2017-09-01,68757,
2017-09-02,68757,93
2017-09-03,68757,108
2017-09-04,68757,89
2017-09-05,68757,81
2017-09-06,68757,75
2017-09-07,68757,85
2017-09-08,68757,98
2017-09-09,68757,86
2017-09-10,68757,100
2017-09-11,68757,78
2017-09-12,68757,75
2017-09-13,68757,82
2017-09-14,68757,97
2017-09-15,68757,105
2017-09-16,68757,96
2017-09-17,68757,88
2017-09-18,68757,62
2017-09-19,68757,87
2017-09-20,68757,89
2017-09-21,68757,79
2017-09-22,68757,98
2017-09-23,68757,131
2017-09-24,68757,120
2017-09-25,68757,62
2017-09-26,68757,72
2017-09-27,68757,109
2017-09-28,68757,87
2017-09-29,68757,79
2017-09-30,68757,98
2017-10-01,68757,79
2017-10-02,68757,66
2017-10-03,68757,68
2017-10-04,68757,67
2017-10-05,68757,84
2017-10-06,68757,80
2017-10-07,68757,98
2017-10-08,68757,93
2017-10-09,68757,69
2017-10-10,68757,72
2017-10-11,68757,76
2017-10-12,68757,77
2017-10-13,68757,81
2017-10-14,68757,91
2017-10-15,68757,94
2017-10-16,68757,60
2017-10-17,68757,83
2017-10-18,68757,76
2017-10-19,68757,83
2017-10-20,68757,91
2017-10-21,68757,91
2017-10-22,68757,97
2017-10-23,68757,78
2017-10-24,68757,74
2017-10-25,68757,77
2017-10-26,68757,81
2017-10-27,68757,82
2017-10-28,68757,97
2017-10-29,68757,106
2017-10-30,68757,61
2017-10-31,68757,71
2017-11-01,68757,84
2017-11-02,68757,79
2017-11-03,68757,99
2017-11-04,68757,105
2017-11-05,68757,107
2017-11-06,68757,56
2017-11-07,68757,76
2017-11-08,68757,84
2017-11-09,68757,71
2017-11-10,68757,95
2017-11-11,68757,107
2017-11-12,68757,113
2017-11-13,68757,56
2017-11-14,68757,83
2017-11-15,68757,82
2017-11-16,68757,84
2017-11-17,68757,80
2017-11-18,68757,87
2017-11-19,68757,93
2017-11-20,68757,60
2017-11-21,68757,79
2017-11-22,68757,79
2017-11-23,68757,85
2017-11-24,68757,115
2017-11-25,68757,96
2017-11-26,68757,114
2017-11-27,68757,64
2017-11-28,68757,78
2017-11-29,68757,73
2017-11-30,68757,73
2013-01-01,14169,21
2013-01-02,14169,28
2013-01-03,14169,40
2013-01-04,14169,45
2013-01-05,14169,38
2013-01-06,14169,61
2013-01-07,14169,26
2013-01-08,14169,48
2013-01-09,14169,33
2013-01-10,14169,40
2013-01-11,14169,53
2013-01-12,14169,43
2013-01-13,14169,63
2013-01-14,14169,27
2013-01-15,14169,40
2013-01-16,14169,39
2013-01-17,14169,40
2013-01-18,14169,45
2013-01-19,14169,47
2013-01-20,14169,53
2013-01-21,14169,41
2013-01-22,14169,44
2013-01-23,14169,46
2013-01-24,14169,41
2013-01-25,14169,50
2013-01-26,14169,49
2013-01-27,14169,46
2013-01-28,14169,31
2013-01-29,14169,39
2013-01-30,14169,43
2013-01-31,14169,44
2013-02-01,14169,40
2013-02-02,14169,43
2013-02-03,14169,53
2013-02-04,14169,43
2013-02-05,14169,39
2013-02-06,14169,49
2013-02-07,14169,47
2013-02-08,14169,51
2013-02-09,14169,58
2013-02-10,14169,60
2013-02-11,14169,40
2013-02-12,14169,50
2013-02-13,14169,58
2013-02-14,14169,41
2013-02-15,14169,45
2013-02-16,14169,44
2013-02-17,14169,53
2013-02-18,14169,39
2013-02-19,14169,42
2013-02-20,14169,47
2013-02-21,14169,34
2013-02-22,14169,40
2013-02-23,14169,51
2013-02-24,14169,64
2013-02-25,14169,43
2013-02-26,14169,46
2013-02-27,14169,49
2013-02-28,14169,48
2013-03-01,14169,50
2013-03-02,14169,56
2013-03-03,14169,63
2013-03-04,14169,45
2013-03-05,14169,41
2013-03-06,14169,46
2013-03-07,14169,54
2013-03-08,14169,68
2013-03-09,14169,60
2013-03-10,14169,58
2013-03-11,14169,39
2013-03-12,14169,38
2013-03-13,14169,54
2013-03-14,14169,55
2013-03-15,14169,57
2013-03-16,14169,92
2013-03-17,14169,65
2013-03-18,14169,43
2013-03-19,14169,
2013-03-20,14169,58
2013-03-21,14169,51
2013-03-22,14169,61
2013-03-23,14169,63
2013-03-24,14169,80
2013-03-25,14169,47
2013-03-26,14169,
2013-03-27,14169,39
2013-03-28,14169,63
2013-03-29,14169,61
2013-03-30,14169,64
2013-03-31,14169,53
2013-04-01,14169,42
2013-04-02,14169,66
2013-04-03,14169,68
2013-04-04,14169,71
2013-04-05,14169,80
2013-04-06,14169,72
2013-04-07,14169,94
2013-04-08,14169,
2013-04-09,14169,50
2013-04-10,14169,64
2013-04-11,14169,55
2013-04-12,14169,70
2013-04-13,14169,82
2013-04-14,14169,72
2013-04-15,14169,52
2013-04-16,14169,60
2013-04-17,14169,55
2013-04-18,14169,52
2013-04-19,14169,67
2013-04-20,14169,55
2013-04-21,14169,71
2013-04-22,14169,56
2013-04-23,14169,64
2013-04-24,14169,55
2013-04-25,14169,59
2013-04-26,14169,63
2013-04-27,14169,68
2013-04-28,14169,69
2013-04-29,14169,55
2013-04-30,14169,51
2013-05-01,14169,61
2013-05-02,14169,91
2013-05-03,14169,69
2013-05-04,14169,93
2013-05-05,14169,62
2013-05-06,14169,54
2013-05-07,14169,54
2013-05-08,14169,60
2013-05-09,14169,80
2013-05-10,14169,87
2013-05-11,14169,71
2013-05-12,14169,86
2013-05-13,14169,52
2013-05-14,14169,63
2013-05-15,14169,68
2013-05-16,14169,69
2013-05-17,14169,68
2013-05-18,14169,87
2013-05-19,14169,87
2013-05-20,14169,55
2013-05-21,14169,78
2013-05-22,14169,50
2013-05-23,14169,71
2013-05-24,14169,71
2013-05-25,14169,84
2013-05-26,14169,91
2013-05-27,14169,48
2013-05-28,14169,67
2013-05-29,14169,67
2013-05-30,14169,91
2013-05-31,14169,83
2013-06-01,14169,71
2013-06-02,14169,86
2013-06-03,14169,62
2013-06-04,14169,63
2013-06-05,14169,70
2013-06-06,14169,67
2013-06-07,14169,81
2013-06-08,14169,90
2013-06-09,14169,97
2013-06-10,14169,61
2013-06-11,14169,68
2013-06-12,14169,90
2013-06-13,14169,70
2013-06-14,14169,81
2013-06-15,14169,76
2013-06-16,14169,76
2013-06-17,14169,69
2013-06-18,14169,66
2013-06-19,14169,75
2013-06-20,14169,71
2013-06-21,14169,98
2013-06-22,14169,69
2013-06-23,14169,86
2013-06-24,14169,70
2013-06-25,14169,53
2013-06-26,14169,85
2013-06-27,14169,72
2013-06-28,14169,94
2013-06-29,14169,93
2013-06-30,14169,79
2013-07-01,14169,51
2013-07-02,14169,75
2013-07-03,14169,64
2013-07-04,14169,86
2013-07-05,14169,102
2013-07-06,14169,84
2013-07-07,14169,115
2013-07-08,14169,75
2013-07-09,14169,82
2013-07-10,14169,66
2013-07-11,14169,82
2013-07-12,14169,72
2013-07-13,14169,93
2013-07-14,14169,108
2013-07-15,14169,53
2013-07-16,14169,86
2013-07-17,14169,83
2013-07-18,14169,74
2013-07-19,14169,99
2013-07-20,14169,82
2013-07-21,14169,84
2013-07-22,14169,59
2013-07-23,14169,65
2013-07-24,14169,70
2013-07-25,14169,85
2013-07-26,14169,70
2013-07-27,14169,73
2013-07-28,14169,109
2013-07-29,14169,63
2013-07-30,14169,72
2013-07-31,14169,66
2013-08-01,14169,75
2013-08-02,14169,87
2013-08-03,14169,65
2013-08-04,14169,76
2013-08-05,14169,47
2013-08-06,14169,70
2013-08-07,14169,69
2013-08-08,14169,67
2013-08-09,14169,89
2013-08-10,14169,75
2013-08-11,14169,83
2013-08-12,14169,57
2013-08-13,14169,68
2013-08-14,14169,77
2013-08-15,14169,179
2013-08-16,14169,75
2013-08-17,14169,85
2013-08-18,14169,76
2013-08-19,14169,60
2013-08-20,14169,62
2013-08-21,14169,64
2013-08-22,14169,83
2013-08-23,14169,67
2013-08-24,14169,78
2013-08-25,14169,71
2013-08-26,14169,56
2013-08-27,14169,58
2013-08-28,14169,57
2013-08-29,14169,67
2013-08-30,14169,73
2013-08-31,14169,60
2013-09-01,14169,83
2013-09-02,14169,61
2013-09-03,14169,58
2013-09-04,14169,77
2013-09-05,14169,65
2013-09-06,14169,
2013-09-07,14169,86
2013-09-08,14169,60
2013-09-09,14169,55
2013-09-10,14169,59
2013-09-11,14169,55
2013-09-12,14169,54
2013-09-13,14169,72
2013-09-14,14169,73
2013-09-15,14169,83
2013-09-16,14169,49
2013-09-17,14169,60
2013-09-18,14169,64
2013-09-19,14169,91
2013-09-20,14169,69
2013-09-21,14169,61
2013-09-22,14169,92
2013-09-23,14169,67
2013-09-24,14169,54
2013-09-25,14169,68
2013-09-26,14169,58
2013-09-27,14169,74
2013-09-28,14169,77
2013-09-29,14169,80
2013-09-30,14169,52
2013-10-01,14169,52
2013-10-02,14169,50
2013-10-03,14169,51
2013-10-04,14169,65
2013-10-05,14169,70
2013-10-06,14169,
2013-10-07,14169,52
2013-10-08,14169,57
2013-10-09,14169,40
2013-10-10,14169,55
2013-10-11,14169,84
2013-10-12,14169,59
2013-10-13,14169,57
2013-10-14,14169,49
2013-10-15,14169,60
2013-10-16,14169,50
2013-10-17,14169,55
2013-10-18,14169,71
2013-10-19,14169,75
2013-10-20,14169,64
2013-10-21,14169,53
2013-10-22,14169,57
2013-10-23,14169,46
2013-10-24,14169,57
2013-10-25,14169,63
2013-10-26,14169,55
2013-10-27,14169,63
2013-10-28,14169,
2013-10-29,14169,79
2013-10-30,14169,54
2013-10-31,14169,54
2013-11-01,14169,72
2013-11-02,14169,73
2013-11-03,14169,74
2013-11-04,14169,35
2013-11-05,14169,47
2013-11-06,14169,60
2013-11-07,14169,58
2013-11-08,14169,71
2013-11-09,14169,60
2013-11-10,14169,68
2013-11-11,14169,39
2013-11-12,14169,73
2013-11-13,14169,58
2013-11-14,14169,59
2013-11-15,14169,64
2013-11-16,14169,74
2013-11-17,14169,84
2013-11-18,14169,48
2013-11-19,14169,63
2013-11-20,14169,58
2013-11-21,14169,
2013-11-22,14169,69
2013-11-23,14169,75
2013-11-24,14169,71
2013-11-25,14169,37
2013-11-26,14169,54
2013-11-27,14169,58
2013-11-28,14169,55
2013-11-29,14169,84
2013-11-30,14169,81
2013-12-01,14169,
2013-12-02,14169,26
2013-12-03,14169,53
2013-12-04,14169,53
2013-12-05,14169,53
2013-12-06,14169,52
2013-12-07,14169,48
2013-12-08,14169,64
2013-12-09,14169,
2013-12-10,14169,44
2013-12-11,14169,44
2013-12-12,14169,52
2013-12-13,14169,45
2013-12-14,14169,55
2013-12-15,14169,55
2013-12-16,14169,32
2013-12-17,14169,48
2013-12-18,14169,
2013-12-19,14169,56
2013-12-20,14169,51
2013-12-21,14169,51
2013-12-22,14169,49
2013-12-23,14169,34
2013-12-24,14169,45
2013-12-25,14169,38
2013-12-26,14169,51
2013-12-27,14169,42
2013-12-28,14169,49
2013-12-29,14169,50
2013-12-30,14169,34
2013-12-31,14169,43
2014-01-01,14169,44
2014-01-02,14169,51
2014-01-03,14169,48
2014-01-04,14169,48
2014-01-05,14169,72
2014-01-06,14169,34
2014-01-07,14169,53
2014-01-08,14169,37
2014-01-09,14169,41
2014-01-10,14169,49
2014-01-11,14169,63
2014-01-12,14169,52
2014-01-13,14169,32
2014-01-14,14169,49
2014-01-15,14169,38
2014-01-16,14169,49
2014-01-17,14169,52
2014-01-18,14169,44
2014-01-19,14169,65
2014-01-20,14169,39
2014-01-21,14169,45
2014-01-22,14169,48
2014-01-23,14169,38
2014-01-24,14169,49
2014-01-25,14169,65
2014-01-26,14169,61
2014-01-27,14169,
2014-01-28,14169,45
2014-01-29,14169,47
2014-01-30,14169,49
2014-01-31,14169,49
2014-02-01,14169,48
2014-02-02,14169,59
2014-02-03,14169,43
2014-02-04,14169,43
2014-02-05,14169,57
2014-02-06,14169,43
2014-02-07,14169,51
2014-02-08,14169,68
2014-02-09,14169,56
2014-02-10,14169,30
2014-02-11,14169,39
2014-02-12,14169,58
2014-02-13,14169,54
2014-02-14,14169,54
2014-02-15,14169,
2014-02-16,14169,67
2014-02-17,14169,39
2014-02-18,14169,46
2014-02-19,14169,34
2014-02-20,14169,42
2014-02-21,14169,49
2014-02-22,14169,52
2014-02-23,14169,68
2014-02-24,14169,
2014-02-25,14169,53
2014-02-26,14169,49
2014-02-27,14169,40
2014-02-28,14169,39
2014-03-01,14169,76
2014-03-02,14169,75
2014-03-03,14169,46
2014-03-04,14169,72
2014-03-05,14169,46
2014-03-06,14169,
2014-03-07,14169,59
2014-03-08,14169,73
2014-03-09,14169,79
2014-03-10,14169,45
2014-03-11,14169,
2014-03-12,14169,61
2014-03-13,14169,66
2014-03-14,14169,54
2014-03-15,14169,74
2014-03-16,14169,73
2014-03-17,14169,46
2014-03-18,14169,57
2014-03-19,14169,64
2014-03-20,14169,52
2014-03-21,14169,72
2014-03-22,14169,64
2014-03-23,14169,68
2014-03-24,14169,56
2014-03-25,14169,60
2014-03-26,14169,54
2014-03-27,14169,64
2014-03-28,14169,67
2014-03-29,14169,76
2014-03-30,14169,76
2014-03-31,14169,49
